id,descripcion,hashtags,categoria,categoria_generadora,categoria_secundaria,es_ambiguo,tipo_post,nivel_ruido,etiqueta_ruidosa,entidades
9373,gta: ranked con lag juso al final y que locura literal,#Top#Setup#GTA,videojuegos,videojuegos,,False,short,medio,False,GTA
9374,"ramen y queso, me renta demasiado jajaja",,cocina,cocina,,False,micro,bajo,False,ramen
9375,literalmente ruta pet frinedly con parada para cafe mientras cae la tarde 🐱,#adopta,animales,animales,,False,short,medio,False,
9376,"no se como explicar esto pero ruta larga con el BMW, maleta atras y cero ganas de llegar. No encaja perfecto en una sola categoria, porque mezcla coches, viajes y un poco de vida real. random pero necesario",#RoadTrip,coches,coches,viajes,True,long,medio,False,BMW
9377,"que fantasía taylor swift aparecio en el plan: cancion triste para un plan feliz, en plan tranquilo, entrada incluido; tambien ranked con lag justo al final ✈️",#Festival,musica,musica,videojuegos,True,medium,alto,False,Taylor Swift
9378,escapada express con maleta pequeña en Gran Canaria con auriculares,#Wanderlust,viajes,viajes,,False,short,bajo,False,
9379,vibe de hoy: comida sencilla despues del gimnasio en Paris con balon; con el movil sin bateria y god ⚽,#futbol #chill,deporte,deporte,,False,medium,medio,False,Paris
9380,no se como explicar esto pero escapada a bilbao con baño rapido muy de hoy estoy living,,viajes,viajes,playa,True,micro,medio,False,
9381,"paseo largo para despejar, god",#Planazo,deporte,deporte,,False,micro,bajo,False,
9382,vibe de hoy: taper de arroz no pido mas,,cocina,cocina,deporte,True,micro,bajo,False,
9383,"Maspalomas y mochila, literalmente obsesionado",,musica,playa,,False,micro,medio,True,Maspalomas
9384,domingo raro y jugando al PlayStation escuchando Rosalia hasta que se fue el lag me renta demasiado xd,#Twitch,videojuegos,videojuegos,musica,True,micro,medio,False,PlayStation | Rosalia | Twitch
9385,Porsche: interior limpio por primera vez en meses y me renta demasiado estoy living 🎮,,coches,coches,,False,short,alto,False,Porsche
9386,"me renta plan improvisado: mercado local, cafe raro y plato de tortilla que salvo el dia muy de hoy...",,viajes,viajes,cocina,True,short,bajo,False,tortilla
9387,modo chill ibiza: bano rapido antes de comer y bro esto esta increible 💀,#setup,playa,playa,,False,short,alto,False,Ibiza
9388,"Tenerife aparecio en el plan: paseo por la costa, sin filtros y con prisa, protector solar incluido literal 🐶",#verano,playa,playa,,False,medium,alto,False,Tenerife
9389,"nike aparecio en el plan: entreno corto pero intenso, en modo desconectar, arroz incluido 🧳",,deporte,deporte,,False,medium,bajo,False,Nike
9390,"vibe de hoy: road trip en seat leon por valladlid con paradas random y playlist alta, sin planear demasiado que locura 🧳",#sinfiltros,coches,coches,viajes,True,medium,medio,False,Seat Leon
9391,"no se como explicar esto pero stream de PlayStation con playlist de Aitana y chat imposible, con gente buena god",,videojuegos,videojuegos,musica,True,medium,medio,False,PlayStation | Aitana
9392,que fantasía vibe de hoy: viaje de finde para ver atardecer junto al mar en ibiza que locura,#Costa #Life,playa,playa,viajes,True,micro,bajo,False,Ibiza
9393,no se como explicar esto pero postre demasiado dulce en Tarifa con aceite; sin planear demasiado y god; tambien series de carrera con poca fe,#tapas #top #padel #cocina,cocina,cocina,deporte,True,medium,bajo,False,Tarifa
9394,"modo chill despus de mil vueltas, paseo por la costa, bro esto esta increible 🏋️",#playa,playa,playa,,False,short,alto,False,
9395,"full vibe de hoy: vacaciones con musica, playa y maleta medio rota en cadiz me renta demasiado",#Viajes #Sol #Playa #SinFiltros,playa,playa,viajes,True,short,bajo,False,
9396,JAJA tarifa: calas pequeñas sin cobertura y me renta demasiado,#relax #life #playa,playa,playa,,False,short,alto,False,Tarifa
9397,"airfryer salvando la noche, ns q decir jaja ✨",,cocina,cocina,,False,micro,medio,False,
9398,"curvas suaves con musica de fondo, random pero necesario jajaja",#Random,coches,coches,,False,short,bajo,False,
9399,"pachanga despues de clase cerca de Amsterdam. en plan tranquilo, Nike de fondo y no pido mas jajaja",,deporte,deporte,,False,medium,bajo,False,Amsterdam | Nike
9400,"domingo raro y foto borrosa pero momento perfecto en Barcelona con playa. Primero parecia un plan normal, luego sin planear demasiado y acabamos diciendo que top",#Mascotas,animales,animales,,False,long,bajo,False,
9401,plan improvisado: playlist para conducir sin hablar; luego con el movil sin bateria y acabamos hablando de Aitana,#Festival,musica,musica,,False,medium,bajo,False,Aitana
9402,"vibe de hoy: ruta por Malaga buscando donde comer algo decente, sin planear demasiado muy de hoy 🌊",,viajes,viajes,cocina,True,medium,bajo,False,
9403,"vibe de hoy: visita al veterinario sin drama, literalmente obsesionado; tambien toalla tirada en cualquier sitio ⚽",#Calas #CatLife,animales,animales,playa,True,short,medio,False,veterinario
9404,vibe de hoy: ruta pet friendly con parada para cafe; luego en plan tranquilo y acabamos hablando de Kiwoko 🔥,#Adopta #Gatos,animales,animales,,False,medium,alto,False,Kiwoko
9405,mini update: festival en Santa Cruz de Tenerife con maleta pequeña y cero sueño me renta 🕹️,#Hoy #Urbano,musica,musica,viajes,True,short,alto,False,Tenerife
9406,me desperte pensando en esto: ruta por ceuta buscando donde comer algo decente que locura jajaja,#sabor #destino #update,cocina,cocina,viajes,True,short,medio,False,
9407,postre demasiado dulce en berlin con sarten; tambien hotel sencillo pero bien ubicado,#Cena,cocina,cocina,viajes,True,short,medio,False,Berlin
9408,"nadie me preparo para siesta compartida despues de comer, bro esto esta increible...",#DogLife,animales,animales,,False,short,bajo,False,
9409,hoy tocaba interior limpio por primera vez en meses con no se,#Ruta #SinFiltros,coches,coches,,False,short,medio,False,
9410,me desperte pensando en esto: tarde de playa con Bad Bunny sonando en un altavoz pequeño top que fantasía,#Playa #Concierto #Planazo,musica,musica,playa,True,short,bajo,False,Bad Bunny
9411,dia de pierna y luego sofa en Cadiz con botella,#entreno,deporte,deporte,,False,short,medio,False,
9412,"hoy tocaba taper de arroz, entreno tarde y cero glamour bro esto esta increible",#yummy,deporte,deporte,cocina,True,short,bajo,False,
9413,si esto no es felicidad entonces nada ruta por Paris buscando donde comer algo decente god!!!,#vibes #travel,viajes,viajes,cocina,True,short,bajo,False,Paris
9414,plan improvisado: Decathloon en bucle,#Padel #Workout #Update,deporte,deporte,,False,micro,bajo,False,
9415,"despues de mil vueltas, escapada express con maleta pequeña en Málaga con camara; en modo desconectar y top 🐱",,viajes,viajes,,False,medium,bajo,False,
9416,"no se como explicar esto pero tarde de playa con bizarrap sonando en un altavoz pequeño, con gente buena top",#calas #relax #planazo #temazo,playa,playa,musica,True,medium,medio,False,Bizarrap
9417,"si esto no es felicidad entonces nada festival en Valencia con maleta pequeña y cero sueño. No encaja perfecto en una sola categoria, porque mezcla viajes, musica y un poco de vida real. bro esto esta increible 🎸 jajaja",#Aventura,viajes,viajes,musica,True,long,alto,False,
9418,"xd sushi aparecio en el plan: receta vista en TikTok y cero medidas, porque a veces sale bien sin pensarlo, cuchillo incluido",#cocina #update,cocina,cocina,,False,medium,bajo,False,sushi
9419,hoy tcaba baño rapido antes de comer en plan tranquilo,#Atardecer,playa,playa,,False,short,bajo,False,
9420,"despues de mil vueltas, viaje en coche por la costa, gps perdido y cafe de gasolinera, mietras cae la tarde muy de hoy xd",#Aesthetic #Racing #Update #Cars,viajes,viajes,coches,True,medium,alto,False,
9421,"parque aparecio en el plan: ruta pet friendly con parada para cafe, mientras cae la tarde, cama incluido ☀️...",,animales,animales,,False,medium,bajo,False,parque
9422,hoy tocaba festival en cáceres con maleta pequeña y cero sueño random pero necesario,#aventura,musica,musica,viajes,True,short,bajo,False,
9423,"Anuel apaercio en el plan: playlist para conducir sin hablar, porque a veces sale bien sin pensarlo, auriculares incluido",,musica,musica,,False,medium,medio,False,Anuel
9424,no se como explicar esto pero stream de playstation con playlist de quevedo y chat imposible god,#gta,videojuegos,videojuegos,musica,True,short,alto,False,PlayStation | Quevedo | GTA
9425,"tren perdido por mirar el movil cerca de barcelona. con ganas de repetir, amsterdam de fondo y que locura",#viajes #wanderlust,viajes,viajes,,False,medium,bajo,False,Amsterdam
9426,literalmente tarde de y bueno,#calas #hoy #mar,musica,musica,playa,True,short,alto,False,
9427,full Decathlon: pala nueva para el padel y random pero necesario; tambien parking lleno y aun asi foto,#ruta #chill #padel,deporte,deporte,coches,True,short,medio,False,Decathlon
9428,domingo raro y guitarra desafinada y aun asi mood; luego en modo desconectar y acabamos hablando de quevedo,#spotify #random,musica,musica,,False,medium,bajo,False,Spotify | Quevedo
9429,"festival con demasiada gente cerca de Cadiz. con una playlist random de fondo, Taylor Swift de fondo y que locura",,musica,musica,,False,medium,medio,False,Taylor Swift
9430,,,playa,playa,viajes,True,short,bajo,False,
9431,"torrtilla y pan, god",#cena,cocina,cocina,,False,micro,bajo,False,
9432,"masterchef y queso, bro esto esta increible; tambien series de carrera con poca fe",#cena,cocina,cocina,deporte,True,micro,bajo,False,MasterChef
9433,"random Quevedo y entrada, top...",#oferta #life #musica,musica,musica,,False,micro,bajo,False,Quevedo
9434,baño rapido literalmente obsesionado,,playa,playa,musica,True,micro,bajo,False,
9435,"si esto no es felicidad entonces nada ruta larga con el audi, maleta atras y cero ganas de llegar",,viajes,viajes,coches,True,short,bajo,False,Audi
9436,"paseo largo antes de volver a casa cerca de Tenerife. en modo desconectar, Toby de fondo y ns q decir JAJA; tambien hotel sencillo pero bien ubicado",#Adopta,animales,animales,viajes,True,medium,bajo,False,Tenerife | Toby
9437,discord en Roma. random pero necesario en bucle,#gg,videojuegos,videojuegos,,False,micro,bajo,False,Roma
9438,"literalmente al partido en Ferrari, aparcando lejos como siempre literalmente obsesionado random",#motor#carlife,coches,coches,deporte,True,short,bajo,False,Ferrari
9439,"Tesla y llaves, top 🚗!!!",#racing,coches,coches,,False,micro,bajo,False,Tesla
9440,"despues de mil vueltas, jugando al Fortnite escuchando Taylor Swift hasta que se fue el lag me renta demasiado...",#GTA,videojuegos,videojuegos,musica,True,short,medio,False,Taylor Swift | Fortnite | GTA
9441,"entreno corto pero intenso en Berlin; habia pollo, algo de prisa y Real Madrid saliendo en la conversacion. despues de una semana eterna, bastante real todo",#futbol,deporte,deporte,,False,long,bajo,False,Real Madrid | Berlin | Madrid
9442,"random despues de mil vueltas, escapada a guipúzcoa con baño rapido, hotel lejos y caminata por la costa, con ganas de repetir random pero necesario!!!",#Atardecer #Update #Costa,playa,playa,viajes,True,medium,alto,False,
9443,"restaurante pequeño encontrado de casualdad cerca de Amsterdam. sin planear demasiado, Mercadona de fondo y asi si jajaja",#receta #hoy,cocina,cocina,,False,medium,alto,False,Mercadona | Amsterdam
9444,"estoy living PlayStation aparecio en el plan: modo carrera mientras suena musica de fondo, entre risas y cero cobertura, mando incluido",#gaming,videojuegos,videojuegos,,False,medium,medio,False,PlayStation
9445,prueba de conduccion con lluvia sin filtros y con prisa,#Ruta,coches,coches,,False,short,medio,False,
9446,plan improvisado: escapada express con maleta pequeña en londres con mapa; sin planear demasiado y no pido mas 🔥,,viajes,viajes,,False,medium,medio,False,
9447,directo de noche con chat imposible en bilbao con cafe,#gg,videojuegos,videojuegos,,False,short,bajo,False,
9448,arroz en Huelva. bro esto esta increible,#Gym #Running,deporte,deporte,,False,micro,bajo,False,
9449,"despues de mil vueltas, viaje corto y cena de tacos en un sitio que nadie conocia bro esto esta increible",#turismo#vibes#tapas,viajes,viajes,cocina,True,micro,bajo,False,tacos
9450,"hoy tocaba taper de arroz, no se",,cocina,cocina,deporte,True,medium,bajo,False,
9451,literalmente Betis modo chill ☀️,#futbol #mood #gym,deporte,deporte,,False,micro,bajo,False,Betis
9452,"nadie me preparo para vuelo teemprano con Aitana en bucle y cafe malo, con gente buena no pido mas 🍣!!!",#Destino,viajes,viajes,musica,True,medium,medio,False,Aitana
9453,"despues de mil vueltas, taper de arroz, entreno tarde y cero glamour que locura",#receta #casero,cocina,cocina,deporte,True,short,bajo,False,
9454,domingo raro y vuelo temprano con cafe dudoso; luego sin filtros y con prisa y acabamos hablando de Roma,#roadtrip,viajes,viajes,,False,medium,bajo,False,Roma
9455,"Decathlon aparecio en el plan: paseo largo para despejar, despues de una semana eterna, mochila incluido en bucle 🕹️",#Entreno,deporte,deporte,,False,medium,alto,False,Decathlon
9456,"modo chill mini update: sol flojo pero planazo, no pido mas 🚗",#Sol,animales,playa,,False,short,alto,True,
9457,hoy tocaba ruta corta por carreteras secundarias con el movil...,#cars #mood,coches,coches,,False,short,bajo,False,
9458,seires de carrera con poca fe en Lisboa con mochila,#Cafe #Running #Padel,deporte,deporte,,False,short,alto,False,Lisboa
9459,no se como explicar esto pero prueba de conduccion con lluvia; y bueno,#domingo #fitness,coches,coches,deporte,True,medium,bajo,False,
9460,"me desperte pensando en esto: paseo por calas de Ceuta despues de perder el bus del hotel, con ganas de repetir no pido mas JAJA jajaja",#relax,playa,playa,viajes,True,medium,bajo,False,
9461,pantalla en Castellon. que locura; tambien giutarra desafinada y aun asi mood!!!,#Temazo #Mood #PlayStation,videojuegos,videojuegos,musica,True,micro,bajo,False,PlayStation
9462,domingo raro y hotel sencillo pero bien ubicado mientras cae la tarde literal 🏁...,#viajes,viajes,viajes,,False,short,alto,False,
9463,me desperte pensando en esto: partido del Champions con musica a tope antes de salir bro esto esta increible,#futbol #vibes,deporte,deporte,musica,True,short,bajo,False,Champions
9464,"full tema en bucle desde por la mañana cerca de Palencia. sin planear demasiado, Spotify de fondo y que locura ⚽",#studytok#concierto#urbano,musica,musica,,False,medium,medio,False,Spotify
9465,tomate en tarifa. que locura ⚽,#gymbro #tapas #random,cocina,cocina,,False,micro,alto,False,Tarifa
9466,no puedo mas mochila en Ibiza. ns q decir JAJA; tambien paseo por la costa,,animales,animales,playa,True,micro,alto,False,Ibiza
9467,si esto no es felicidad entonces nada paseo por la playa con el perro y media mochila llena de arena no pido mas ✈️,#PetFriendly #Paseo,animales,animales,playa,True,short,bajo,False,
